state_id,state_name,County,County_last_updated,State_last_updated,NYT_Meta_LastUpdate,filedateJSON,Total_Votes,Total_Absentee,Total_Other_Votes,Total_Delta,Absentee_Delta,Other_Delta,Trump_Votes,Trump_Absentee,Trump_Other_Votes,Trump_V_Delta,Trump_A_Delta,Trump_O_Delta,Biden_Votes,Biden_Absentee,Biden_Other_Votes,Biden_V_Delta,Biden_A_Delta,Biden_O_Delta,JJorg_Votes,JJorg_Absentee,Jorg_Other_Votes,Jorg_V_Delta,Jorg_A_Delta,Jorg_O_Delta,Precincts_reporting,Precincts_Total
PA,Pennsylvania,Chester,2020-11-04T03:51:17Z,2020-11-04T04:04:31Z,2020-11-04T04:05:11.521Z,2020-11-04T04:05:50,102857,43190,59667,0,0,0,43198,8610,34588,0,0,0,58134,34075,24059,0,0,0,1137,354,783,0,0,0,76,230
PA,Pennsylvania,Chester,2020-11-04T04:17:10Z,2020-11-04T04:27:30Z,2020-11-04T04:29:35.756Z,2020-11-04T04:30:37,142827,93906,48921,39970,50716,-10746,66759,58149,8610,23561,49539,-25978,73881,34075,39806,15747,0,15747,1641,1287,354,504,933,-429,105,230
PA,Pennsylvania,Chester,2020-11-04T05:14:46Z,2020-11-04T05:14:47Z,2020-11-04T05:17:37.456Z,2020-11-04T05:18:14,170945,43190,127755,28118,-50716,78834,83888,8610,75278,17129,-49539,66668,84354,34075,50279,10473,0,10473,2053,354,1699,412,-933,1345,126,230
PA,Pennsylvania,Chester,2020-11-04T05:26:53Z,2020-11-04T05:39:32Z,2020-11-04T05:42:52.347Z,2020-11-04T05:44:04,217387,55824,161563,46442,12634,33808,107803,10898,96905,23915,2288,21627,106128,44255,61873,21774,10180,11594,2651,480,2171,598,126,472,160,230
PA,Pennsylvania,Chester,2020-11-04T06:44:19Z,2020-11-04T06:45:51Z,2020-11-04T06:46:13.277Z,2020-11-04T06:46:47,217387,55824,161563,0,0,0,107803,10898,96905,0,0,0,106128,44255,61873,0,0,0,2651,480,2171,0,0,0,160,230
PA,Pennsylvania,Chester,2020-11-04T10:43:56Z,2020-11-04T16:02:52Z,2020-11-04T16:05:47.258Z,2020-11-04T16:06:24Z,217387,55824,161563,0,0,0,107803,10898,96905,0,0,0,106128,44255,61873,0,0,0,2651,480,2171,0,0,0,160,230
PA,Pennsylvania,Chester,2020-11-04T16:22:47Z,2020-11-04T17:59:51Z,2020-11-04T18:16:02.255Z,2020-11-04T13:17:02Z,251285,55824,195461,33898,0,33898,113933,10898,103035,6130,0,6130,133505,44255,89250,27377,0,27377,2893,480,2413,242,0,242,185,230
PA,Pennsylvania,Chester,2020-11-04T20:13:11Z,2020-11-04T20:18:56Z,2020-11-04T20:23:38.149Z,2020-11-04T20:24:36Z,258877,55824,203053,7592,0,7592,115426,10898,104528,1493,0,1493,139502,44255,95247,5997,0,5997,2948,480,2468,55,0,55,191,230
PA,Pennsylvania,Chester,2020-11-04T22:01:42Z,2020-11-05T00:12:49Z,2020-11-05T00:20:56.454Z,2020-11-05T00:22:49Z,269304,55824,213480,10427,0,10427,117425,10898,106527,1999,0,1999,147824,44255,103569,8322,0,8322,3028,480,2548,80,0,80,199,230
PA,Pennsylvania,Chester,2020-11-05T00:34:27Z,2020-11-05T01:20:52Z,2020-11-05T01:34:39.911Z,2020-11-05T01:35:38Z,279713,117736,161977,10409,61912,-51503,119311,22406,96905,1886,11508,-9622,156275,94401,61874,8451,50146,-41695,3100,929,2171,72,449,-377,206,230
PA,Pennsylvania,Chester,2020-11-05T04:05:17Z,2020-11-06T19:08:39Z,2020-11-06T19:11:02.226Z,2020-11-06T19:11:52Z,308573,117736,190837,28860,0,28860,126446,22406,104040,7135,0,7135,177408,94401,83007,21133,0,21133,3504,929,2575,404,0,404,228,230
PA,Pennsylvania,Chester,2020-11-07T01:42:19Z,2020-11-10T02:15:22Z,2020-11-10T15:49:15.122Z,2020-11-10T15:50:01Z,310650,117736,192914,2077,0,2077,126844,22406,104438,398,0,398,179065,94401,84664,1657,0,1657,3515,929,2586,11,0,11,228,230
PA,Pennsylvania,Chester,2020-11-11T03:14:27Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,310650,117736,192914,0,0,0,126844,22406,104438,0,0,0,179065,94401,84664,0,0,0,3515,929,2586,0,0,0,228,230
PA,Pennsylvania,Chester,2020-11-11T03:23:10Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,310650,117736,192914,0,0,0,126844,22406,104438,0,0,0,179065,94401,84664,0,0,0,3515,929,2586,0,0,0,228,230
PA,Pennsylvania,Chester,2020-11-11T03:25:44Z,2020-11-11T03:25:18Z,2020-11-11T13:14:43.182Z,2020-11-11T13:15:58Z,310650,117736,192914,0,0,0,126844,22406,104438,0,0,0,179065,94401,84664,0,0,0,3515,929,2586,0,0,0,228,230
PA,Pennsylvania,Chester,2020-11-13T21:47:24Z,2020-11-13T21:49:32Z,2020-11-14T00:44:44.191Z,2020-11-14T00:45:31,313649,148475,165174,2999,30739,-27740,127693,29939,97754,849,7533,-6684,181170,117192,63978,2105,22791,-20686,3545,1344,2201,30,415,-385,230,230
PA,Pennsylvania,Chester,2020-11-14T16:39:25Z,2020-11-14T22:00:28Z,2020-11-15T00:45:46.698Z,2020-11-15T00:59:30,313649,148475,165174,0,0,0,127693,29939,97754,0,0,0,181170,117192,63978,0,0,0,3545,1344,2201,0,0,0,230,230
PA,Pennsylvania,Chester,2020-11-16T15:48:21Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,313649,148475,165174,0,0,0,127693,29939,97754,0,0,0,181170,117192,63978,0,0,0,3545,1344,2201,0,0,0,230,230
PA,Pennsylvania,Clarion,2020-11-03T06:56:39Z,2020-11-03T15:26:50Z,2020-11-03T23:35:18.541Z,2020-11-03T23:36:03,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,41
PA,Pennsylvania,Clarion,2020-11-04T00:39:33Z,2020-11-04T01:40:56Z,2020-11-04T01:42:45.597Z,2020-11-04T01:45:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
PA,Pennsylvania,Clarion,2020-11-04T02:02:55Z,2020-11-04T02:10:32Z,2020-11-04T02:11:23.809Z,2020-11-04T02:12:16,2704,0,2704,2704,0,2704,2111,0,2111,2111,0,2111,548,0,548,548,0,548,41,0,41,41,0,41,5,41
PA,Pennsylvania,Clarion,2020-11-04T02:26:35Z,2020-11-04T02:35:23Z,2020-11-04T02:36:15.227Z,2020-11-04T02:37:00,5136,0,5136,2432,0,2432,4133,0,4133,2022,0,2022,921,0,921,373,0,373,71,0,71,30,0,30,10,41
PA,Pennsylvania,Clarion,2020-11-04T02:36:02Z,2020-11-04T02:36:06Z,2020-11-04T02:36:58.133Z,2020-11-04T02:37:29,8696,0,8696,3560,0,3560,7110,0,7110,2977,0,2977,1476,0,1476,555,0,555,99,0,99,28,0,28,17,41
PA,Pennsylvania,Clarion,2020-11-04T02:37:11Z,2020-11-04T02:52:11Z,2020-11-04T02:54:14.585Z,2020-11-04T02:55:04,8699,0,8699,3,0,3,7110,0,7110,0,0,0,1476,0,1476,0,0,0,99,0,99,0,0,0,18,41
PA,Pennsylvania,Clarion,2020-11-04T02:59:11Z,2020-11-04T03:34:13Z,2020-11-04T03:35:08.046Z,2020-11-04T03:35:49,10867,0,10867,2168,0,2168,8940,0,8940,1830,0,1830,1790,0,1790,314,0,314,122,0,122,23,0,23,22,41
PA,Pennsylvania,Clarion,2020-11-04T03:52:20Z,2020-11-04T05:29:35Z,2020-11-04T05:31:07.676Z,2020-11-04T05:31:58,15688,0,15688,4821,0,4821,12826,0,12826,3886,0,3886,2657,0,2657,867,0,867,184,0,184,62,0,62,32,41
PA,Pennsylvania,Clarion,2020-11-04T10:43:57Z,2020-11-04T14:54:50Z,2020-11-04T14:56:08.718Z,2020-11-04T14:56:52Z,15688,0,15688,0,0,0,12826,0,12826,0,0,0,2657,0,2657,0,0,0,184,0,184,0,0,0,32,41
PA,Pennsylvania,Clarion,2020-11-04T17:00:54Z,2020-11-04T17:59:51Z,2020-11-04T18:16:31.344Z,2020-11-04T18:17:24Z,16834,0,16834,1146,0,1146,13346,0,13346,520,0,520,3267,0,3267,610,0,610,200,0,200,16,0,16,33,41
PA,Pennsylvania,Clarion,2020-11-04T18:54:19Z,2020-11-04T20:52:50Z,2020-11-04T20:53:17.620Z,2020-11-04T15:54:10Z,17328,0,17328,494,0,494,13522,0,13522,176,0,176,3577,0,3577,310,0,310,208,0,208,8,0,8,34,41
PA,Pennsylvania,Clarion,2020-11-04T21:16:50Z,2020-11-10T22:18:47Z,2020-11-10T22:19:21.907Z,2020-11-10T22:20:28Z,19234,0,19234,1906,0,1906,14363,0,14363,841,0,841,4615,0,4615,1038,0,1038,235,0,235,27,0,27,38,41
PA,Pennsylvania,Clarion,2020-11-11T03:14:28Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,19234,0,19234,0,0,0,14363,0,14363,0,0,0,4615,0,4615,0,0,0,235,0,235,0,0,0,39,41
PA,Pennsylvania,Clarion,2020-11-11T03:23:11Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,19234,0,19234,0,0,0,14363,0,14363,0,0,0,4615,0,4615,0,0,0,235,0,235,0,0,0,39,41
PA,Pennsylvania,Clarion,2020-11-11T03:25:45Z,2020-11-11T13:42:49Z,2020-11-11T14:44:44.390Z,2020-11-11T14:45:54Z,19234,0,19234,0,0,0,14363,0,14363,0,0,0,4615,0,4615,0,0,0,235,0,235,0,0,0,39,41
PA,Pennsylvania,Clarion,2020-11-11T03:25:45Z,2020-11-12T02:36:41Z,2020-11-12T05:34:40.992Z,2020-11-12T05:39:13,19213,0,19213,-21,0,-21,14363,0,14363,0,0,0,4615,0,4615,0,0,0,235,0,235,0,0,0,39,41
PA,Pennsylvania,Clarion,2020-11-12T19:30:46Z,2020-11-12T22:16:51Z,2020-11-13T00:06:46.837Z,2020-11-13T00:07:37,19458,0,19458,245,0,245,14550,0,14550,187,0,187,4671,0,4671,56,0,56,237,0,237,2,0,2,39,41
PA,Pennsylvania,Clarion,2020-11-14T16:39:25Z,2020-11-16T00:41:02Z,2020-11-16T01:32:09.895Z,2020-11-16T01:44:05,19458,0,19458,0,0,0,14550,0,14550,0,0,0,4671,0,4671,0,0,0,237,0,237,0,0,0,39,41
PA,Pennsylvania,Clarion,2020-11-16T15:48:22Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,19458,0,19458,0,0,0,14550,0,14550,0,0,0,4671,0,4671,0,0,0,237,0,237,0,0,0,39,41
PA,Pennsylvania,Clearfield,2020-11-03T06:56:37Z,2020-11-03T15:26:50Z,2020-11-03T22:48:44.121Z,2020-11-03T22:52:32,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,70
PA,Pennsylvania,Clearfield,2020-11-04T00:39:33Z,2020-11-04T02:10:32Z,2020-11-04T02:11:23.809Z,2020-11-04T02:12:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
PA,Pennsylvania,Clearfield,2020-11-04T02:26:35Z,2020-11-04T04:17:12Z,2020-11-04T04:19:09.143Z,2020-11-04T04:19:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
PA,Pennsylvania,Clearfield,2020-11-04T04:30:43Z,2020-11-04T05:27:57Z,2020-11-04T05:28:28.764Z,2020-11-04T05:28:53,38484,0,38484,38484,0,38484,28662,0,28662,28662,0,28662,9300,0,9300,9300,0,9300,522,0,522,522,0,522,67,70
PA,Pennsylvania,Clearfield,2020-11-04T10:43:57Z,2020-11-05T01:20:52Z,2020-11-05T01:24:21.833Z,2020-11-05T01:25:19Z,38484,0,38484,0,0,0,28662,0,28662,0,0,0,9300,0,9300,0,0,0,522,0,522,0,0,0,68,70
PA,Pennsylvania,Clearfield,2020-11-05T15:22:45Z,2020-11-05T15:59:43Z,2020-11-05T16:08:12.562Z,2020-11-05T11:09:14Z,39038,0,39038,554,0,554,28940,0,28940,278,0,278,9562,0,9562,262,0,262,536,0,536,14,0,14,68,70
PA,Pennsylvania,Clearfield,2020-11-05T21:20:39Z,2020-11-06T19:16:22Z,2020-11-06T19:25:09.947Z,2020-11-06T19:26:05Z,39124,0,39124,86,0,86,28984,0,28984,44,0,44,9598,0,9598,36,0,36,542,0,542,6,0,6,68,70
PA,Pennsylvania,Clearfield,2020-11-11T03:14:28Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,39124,0,39124,0,0,0,28984,0,28984,0,0,0,9598,0,9598,0,0,0,542,0,542,0,0,0,69,70
PA,Pennsylvania,Clearfield,2020-11-11T03:23:11Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,39124,0,39124,0,0,0,28984,0,28984,0,0,0,9598,0,9598,0,0,0,542,0,542,0,0,0,69,70
PA,Pennsylvania,Clearfield,2020-11-11T03:25:45Z,2020-11-11T13:42:49Z,2020-11-11T14:52:43.846Z,2020-11-11T14:53:49Z,39124,0,39124,0,0,0,28984,0,28984,0,0,0,9598,0,9598,0,0,0,542,0,542,0,0,0,69,70
PA,Pennsylvania,Clearfield,2020-11-13T21:09:26Z,2020-11-13T21:49:32Z,2020-11-14T00:44:44.191Z,2020-11-14T00:45:31,39496,0,39496,372,0,372,29203,0,29203,219,0,219,9673,0,9673,75,0,75,546,0,546,4,0,4,70,70
PA,Pennsylvania,Clearfield,2020-11-14T16:39:27Z,2020-11-14T22:00:28Z,2020-11-15T00:45:46.698Z,2020-11-15T00:59:30,39496,0,39496,0,0,0,29203,0,29203,0,0,0,9673,0,9673,0,0,0,546,0,546,0,0,0,70,70
PA,Pennsylvania,Clearfield,2020-11-16T15:48:22Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,39496,0,39496,0,0,0,29203,0,29203,0,0,0,9673,0,9673,0,0,0,546,0,546,0,0,0,70,70
PA,Pennsylvania,Clinton,2020-11-03T06:56:37Z,2020-11-03T15:26:50Z,2020-11-03T23:35:18.541Z,2020-11-03T23:36:03,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,34
PA,Pennsylvania,Clinton,2020-11-04T00:39:33Z,2020-11-04T01:40:56Z,2020-11-04T01:42:45.597Z,2020-11-04T01:45:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
PA,Pennsylvania,Clinton,2020-11-04T02:26:36Z,2020-11-04T02:35:23Z,2020-11-04T02:36:15.227Z,2020-11-04T02:37:00,6794,0,6794,6794,0,6794,3509,0,3509,3509,0,3509,3191,0,3191,3191,0,3191,94,0,94,94,0,94,13,34
PA,Pennsylvania,Clinton,2020-11-04T02:36:02Z,2020-11-04T02:36:06Z,2020-11-04T02:36:29.738Z,2020-11-04T02:37:09,10836,0,10836,4042,0,4042,6600,0,6600,3091,0,3091,4090,0,4090,899,0,899,146,0,146,52,0,52,20,34
PA,Pennsylvania,Clinton,2020-11-04T02:49:39Z,2020-11-04T02:52:11Z,2020-11-04T02:54:14.585Z,2020-11-04T02:55:04,12279,0,12279,1443,0,1443,7788,0,7788,1188,0,1188,4332,0,4332,242,0,242,159,0,159,13,0,13,23,34
PA,Pennsylvania,Clinton,2020-11-04T03:04:51Z,2020-11-04T03:09:00Z,2020-11-04T03:10:19.149Z,2020-11-04T03:10:51,13921,0,13921,1642,0,1642,9095,0,9095,1307,0,1307,4623,0,4623,291,0,291,175,0,175,16,0,16,27,34
PA,Pennsylvania,Clinton,2020-11-04T03:11:46Z,2020-11-04T03:20:11Z,2020-11-04T03:21:31.107Z,2020-11-04T03:22:06,15387,0,15387,1466,0,1466,10320,0,10320,1225,0,1225,4846,0,4846,223,0,223,193,0,193,18,0,18,29,34
PA,Pennsylvania,Clinton,2020-11-04T03:23:26Z,2020-11-04T03:34:52Z,2020-11-04T03:35:35.313Z,2020-11-04T03:36:07,16092,0,16092,705,0,705,10792,0,10792,472,0,472,5063,0,5063,217,0,217,209,0,209,16,0,16,30,34
PA,Pennsylvania,Clinton,2020-11-04T03:42:20Z,2020-11-04T05:29:35Z,2020-11-04T05:31:07.676Z,2020-11-04T05:31:58,16833,0,16833,741,0,741,11419,0,11419,627,0,627,5171,0,5171,108,0,108,215,0,215,6,0,6,31,34
PA,Pennsylvania,Clinton,2020-11-04T10:43:58Z,2020-11-04T15:00:52Z,2020-11-04T15:21:22.263Z,2020-11-04T15:22:23Z,16833,0,16833,0,0,0,11419,0,11419,0,0,0,5171,0,5171,0,0,0,215,0,215,0,0,0,32,34
PA,Pennsylvania,Clinton,2020-11-04T16:58:51Z,2020-11-06T01:32:40Z,2020-11-06T01:44:07.375Z,2020-11-06T01:47:44Z,17321,0,17321,488,0,488,11668,0,11668,249,0,249,5406,0,5406,235,0,235,219,0,219,4,0,4,32,34
PA,Pennsylvania,Clinton,2020-11-10T18:38:46Z,2020-11-10T23:42:48Z,2020-11-11T02:51:01.819Z,2020-11-11T02:51:47Z,17636,0,17636,315,0,315,11889,0,11889,221,0,221,5498,0,5498,92,0,92,221,0,221,2,0,2,33,34
PA,Pennsylvania,Clinton,2020-11-11T03:14:28Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,17636,0,17636,0,0,0,11889,0,11889,0,0,0,5498,0,5498,0,0,0,221,0,221,0,0,0,34,34
PA,Pennsylvania,Clinton,2020-11-11T03:23:12Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,17636,0,17636,0,0,0,11889,0,11889,0,0,0,5498,0,5498,0,0,0,221,0,221,0,0,0,34,34
PA,Pennsylvania,Clinton,2020-11-11T03:25:46Z,2020-11-11T13:42:49Z,2020-11-11T14:44:44.390Z,2020-11-11T14:45:54Z,17636,0,17636,0,0,0,11889,0,11889,0,0,0,5498,0,5498,0,0,0,221,0,221,0,0,0,34,34
PA,Pennsylvania,Clinton,2020-11-11T03:25:46Z,2020-11-12T02:36:41Z,2020-11-12T05:34:40.992Z,2020-11-12T05:39:13,17608,0,17608,-28,0,-28,11889,0,11889,0,0,0,5498,0,5498,0,0,0,221,0,221,0,0,0,34,34
PA,Pennsylvania,Clinton,2020-11-12T15:32:46Z,2020-11-13T21:49:32Z,2020-11-14T00:44:44.191Z,2020-11-14T00:45:31,17619,0,17619,11,0,11,11897,0,11897,8,0,8,5501,0,5501,3,0,3,221,0,221,0,0,0,34,34
PA,Pennsylvania,Clinton,2020-11-14T16:39:27Z,2020-11-16T00:41:02Z,2020-11-16T01:32:09.895Z,2020-11-16T01:44:05,17619,0,17619,0,0,0,11897,0,11897,0,0,0,5501,0,5501,0,0,0,221,0,221,0,0,0,34,34
PA,Pennsylvania,Clinton,2020-11-16T15:48:22Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,17619,0,17619,0,0,0,11897,0,11897,0,0,0,5501,0,5501,0,0,0,221,0,221,0,0,0,34,34
PA,Pennsylvania,Columbia,2020-11-03T06:56:39Z,2020-11-03T15:26:50Z,2020-11-03T23:35:18.541Z,2020-11-03T23:36:03,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,42
PA,Pennsylvania,Columbia,2020-11-04T00:13:22Z,2020-11-04T01:04:55Z,2020-11-04T01:11:12.060Z,2020-11-04T01:11:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
PA,Pennsylvania,Columbia,2020-11-04T01:17:18Z,2020-11-04T02:10:32Z,2020-11-04T02:11:23.809Z,2020-11-04T02:12:16,7849,0,7849,7849,0,7849,2584,0,2584,2584,0,2584,5107,0,5107,5107,0,5107,116,0,116,116,0,116,10,42
PA,Pennsylvania,Columbia,2020-11-04T02:26:36Z,2020-11-04T02:36:06Z,2020-11-04T02:36:58.133Z,2020-11-04T02:37:29,15502,0,15502,7653,0,7653,7855,0,7855,5271,0,5271,7322,0,7322,2215,0,2215,263,0,263,147,0,147,20,42
PA,Pennsylvania,Columbia,2020-11-04T02:39:51Z,2020-11-04T02:52:11Z,2020-11-04T02:54:14.585Z,2020-11-04T02:55:04,23668,0,23668,8166,0,8166,14327,0,14327,6472,0,6472,8862,0,8862,1540,0,1540,390,0,390,127,0,127,30,42
PA,Pennsylvania,Columbia,2020-11-04T02:59:27Z,2020-11-04T03:09:00Z,2020-11-04T03:09:50.458Z,2020-11-04T03:10:22,27678,0,27678,4010,0,4010,17472,0,17472,3145,0,3145,9643,0,9643,781,0,781,466,0,466,76,0,76,36,42
PA,Pennsylvania,Columbia,2020-11-04T03:18:08Z,2020-11-04T03:34:52Z,2020-11-04T03:35:35.313Z,2020-11-04T03:36:07,29497,0,29497,1819,0,1819,18939,0,18939,1467,0,1467,9955,0,9955,312,0,312,504,0,504,38,0,38,38,42
PA,Pennsylvania,Columbia,2020-11-04T03:36:10Z,2020-11-04T04:15:54Z,2020-11-04T04:17:11.399Z,2020-11-04T04:18:13,30277,0,30277,780,0,780,19607,0,19607,668,0,668,10051,0,10051,96,0,96,519,0,519,15,0,15,39,42
PA,Pennsylvania,Columbia,2020-11-04T10:43:59Z,2020-11-04T15:22:18Z,2020-11-04T15:32:47.244Z,2020-11-04T10:33:41Z,30277,0,30277,0,0,0,19607,0,19607,0,0,0,10051,0,10051,0,0,0,519,0,519,0,0,0,39,42
PA,Pennsylvania,Columbia,2020-11-05T17:18:44Z,2020-11-05T17:18:46Z,2020-11-05T17:24:14.123Z,2020-11-05T17:25:23Z,30657,0,30657,380,0,380,19746,0,19746,139,0,139,10283,0,10283,232,0,232,528,0,528,9,0,9,39,42
PA,Pennsylvania,Columbia,2020-11-05T22:06:39Z,2020-11-09T14:42:41Z,2020-11-09T15:02:18.212Z,2020-11-09T15:03:08Z,30669,0,30669,12,0,12,19752,0,19752,6,0,6,10289,0,10289,6,0,6,528,0,528,0,0,0,39,42
PA,Pennsylvania,Columbia,2020-11-11T03:14:29Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,30669,0,30669,0,0,0,19752,0,19752,0,0,0,10289,0,10289,0,0,0,528,0,528,0,0,0,39,42
PA,Pennsylvania,Columbia,2020-11-11T03:23:12Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,30669,0,30669,0,0,0,19752,0,19752,0,0,0,10289,0,10289,0,0,0,528,0,528,0,0,0,39,42
PA,Pennsylvania,Columbia,2020-11-11T03:25:46Z,2020-11-11T13:42:49Z,2020-11-11T14:44:44.390Z,2020-11-11T14:45:54Z,30669,0,30669,0,0,0,19752,0,19752,0,0,0,10289,0,10289,0,0,0,528,0,528,0,0,0,39,42
PA,Pennsylvania,Columbia,2020-11-11T03:25:46Z,2020-11-13T21:49:32Z,2020-11-14T00:44:44.191Z,2020-11-14T00:45:31,30569,0,30569,-100,0,-100,19752,0,19752,0,0,0,10289,0,10289,0,0,0,528,0,528,0,0,0,39,42
PA,Pennsylvania,Columbia,2020-11-14T22:00:28Z,2020-11-14T22:00:28Z,2020-11-15T00:45:46.698Z,2020-11-15T00:59:30,31171,0,31171,602,0,602,20098,0,20098,346,0,346,10532,0,10532,243,0,243,541,0,541,13,0,13,42,42
PA,Pennsylvania,Columbia,2020-11-16T15:48:23Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,31171,0,31171,0,0,0,20098,0,20098,0,0,0,10532,0,10532,0,0,0,541,0,541,0,0,0,42,42
PA,Pennsylvania,Crawford,2020-11-03T06:56:38Z,2020-11-03T15:26:50Z,2020-11-03T23:35:18.541Z,2020-11-03T23:36:03,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,68
PA,Pennsylvania,Crawford,2020-11-04T00:39:34Z,2020-11-04T02:11:01Z,2020-11-04T02:11:55.725Z,2020-11-04T02:12:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
PA,Pennsylvania,Crawford,2020-11-04T02:26:36Z,2020-11-04T03:09:00Z,2020-11-04T03:09:50.458Z,2020-11-04T03:10:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
PA,Pennsylvania,Crawford,2020-11-04T03:26:55Z,2020-11-04T03:31:51Z,2020-11-04T03:32:30.412Z,2020-11-04T03:33:21,15093,0,15093,15093,0,15093,11667,0,11667,11667,0,11667,3228,0,3228,3228,0,3228,198,0,198,198,0,198,23,68
PA,Pennsylvania,Crawford,2020-11-04T03:38:45Z,2020-11-04T03:48:29Z,2020-11-04T03:49:35.601Z,2020-11-04T03:50:11,15093,0,15093,0,0,0,11667,0,11667,0,0,0,3228,0,3228,0,0,0,198,0,198,0,0,0,24,68
PA,Pennsylvania,Crawford,2020-11-04T03:57:03Z,2020-11-04T04:17:12Z,2020-11-04T04:19:09.143Z,2020-11-04T04:19:50,25757,0,25757,10664,0,10664,20179,0,20179,8512,0,8512,5196,0,5196,1968,0,1968,319,0,319,121,0,121,40,68
PA,Pennsylvania,Crawford,2020-11-04T05:14:30Z,2020-11-04T05:39:32Z,2020-11-04T05:42:52.347Z,2020-11-04T05:44:04,27455,0,27455,1698,0,1698,21516,0,21516,1337,0,1337,5532,0,5532,336,0,336,344,0,344,25,0,25,42,68
PA,Pennsylvania,Crawford,2020-11-04T05:44:48Z,2020-11-04T05:54:28Z,2020-11-04T06:03:54.435Z,2020-11-04T06:04:43,27714,0,27714,259,0,259,21703,0,21703,187,0,187,5598,0,5598,66,0,66,350,0,350,6,0,6,43,68
PA,Pennsylvania,Crawford,2020-11-04T07:20:50Z,2020-11-04T08:13:48Z,2020-11-04T09:20:38.983Z,2020-11-04T09:21:17,30680,0,30680,2966,0,2966,24180,0,24180,2477,0,2477,6053,0,6053,455,0,455,384,0,384,34,0,34,47,68
PA,Pennsylvania,Crawford,2020-11-04T10:43:59Z,2020-11-05T04:09:54Z,2020-11-05T10:55:01.682Z,2020-11-05T11:09:37Z,30680,0,30680,0,0,0,24180,0,24180,0,0,0,6053,0,6053,0,0,0,384,0,384,0,0,0,48,68
PA,Pennsylvania,Crawford,2020-11-05T21:40:38Z,2020-11-06T02:06:34Z,2020-11-06T02:26:35.828Z,2020-11-06T02:27:21Z,37007,0,37007,6327,0,6327,26439,0,26439,2259,0,2259,10052,0,10052,3999,0,3999,453,0,453,69,0,69,57,68
PA,Pennsylvania,Crawford,2020-11-06T18:22:38Z,2020-11-08T21:04:41Z,2020-11-08T22:49:35.429Z,2020-11-08T22:52:27Z,41150,0,41150,4143,0,4143,27990,0,27990,1551,0,1551,12584,0,12584,2532,0,2532,513,0,513,60,0,60,64,68
PA,Pennsylvania,Crawford,2020-11-10T23:42:46Z,2020-11-10T23:42:48Z,2020-11-11T02:17:41.626Z,2020-11-11T02:18:41Z,41188,0,41188,38,0,38,28002,0,28002,12,0,12,12610,0,12610,26,0,26,513,0,513,0,0,0,64,68
PA,Pennsylvania,Crawford,2020-11-11T03:14:29Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,41188,0,41188,0,0,0,28002,0,28002,0,0,0,12610,0,12610,0,0,0,513,0,513,0,0,0,64,68
